name,dateissue,Value
????,13971213,30906.2
????,13971212,30877.3
????,13971211,30723.3
????,13971208,30614.9
????,13971207,30317.9
????,13971206,30402.5
????,13971205,30271.5
????,13971204,30153
????,13971201,29878
????,13971130,29756.4
????,13971129,29638.6
????,13971128,29460.8
????,13971127,29692.9
????,13971124,29717
????,13971123,29756.8
????,13971121,29692.5
????,13971117,29597.5
????,13971116,29428.3
????,13971115,29437.2
????,13971114,29305
????,13971113,29790.8
????,13971110,29835.7
????,13971109,29629
????,13971108,29514.3
????,13971107,29513.3
????,13971106,29483.1
????,13971103,29311.3
????,13971102,28985.4
????,13971101,28716.7
????,13971030,29335
????,13971029,29451.2
????,13971026,29291.8
????,13971025,29197.5
????,13971024,28983.8
????,13971023,28803.6
????,13971022,28626.4
????,13971019,28434.5
????,13971018,28255.4
????,13971017,28106
????,13971016,27924.1
????,13971015,27905.2
????,13971012,27935.9
????,13971011,27986.3
????,13971010,27767.9
????,13971009,27584.8
????,13971008,27474.7
????,13971005,27254.7
????,13971004,27012.8
????,13971003,27021.1
????,13971002,26910.3
????,13971001,26612.9
????,13970928,26636.8
????,13970927,26962.8
????,13970926,27179.2
????,13970925,27333.9
????,13970924,27652.2
????,13970921,27743.3
????,13970920,27714.3
????,13970919,27714.6
????,13970918,27755
????,13970917,27736.1
????,13970914,27441.4
????,13970913,27123
????,13970912,27176.5
????,13970911,26883.2
????,13970910,26622.8
????,13970907,27237.3
????,13970906,27499.6
????,13970905,27459.2
????,13970903,27967.5
????,13970830,28164.7
????,13970829,27977.4
????,13970828,27922.6
????,13970827,27751.9
????,13970826,28305.9
????,13970823,28544.1
????,13970822,28674.6
????,13970821,28482.2
????,13970820,28180.3
????,13970819,28495.5
????,13970815,28446.1
????,13970814,28250
????,13970813,27900.8
????,13970812,28126.6
????,13970809,28306.7
????,13970807,28096.8
????,13970806,27554.6
????,13970805,27381.4
????,13970802,27752.4
????,13970801,28329.5
????,13970730,28941.5
????,13970729,29312.6
????,13970728,29359.5
????,13970725,28684.3
????,13970724,29006.3
????,13970723,28717.6
????,13970722,28450.1
????,13970721,28740.1
????,13970718,29439.3
????,13970717,29988.8
????,13970716,30189.8
????,13970715,30805.5
????,13970714,31708.7
????,13970711,32226.4
????,13970710,33049.8
????,13970709,34007.3
????,13970708,33866.2
????,13970707,32618.1
????,13970704,31454.9
????,13970703,30417.6
????,13970702,29347.3
????,13970701,28724.4
????,13970631,27930.5
????,13970627,27104.1
????,13970626,26557
????,13970625,25855
????,13970624,25976.5
????,13970621,25341.8
????,13970620,24598
????,13970619,24134
????,13970618,23436.7
????,13970617,22798.3
????,13970614,22189.1
????,13970613,21976.8
????,13970612,21725
????,13970611,21628.5
????,13970610,21660.2
????,13970607,21355.1
????,13970606,21127.1
????,13970605,21090.7
????,13970604,20864
????,13970603,20436.6
????,13970530,20050.9
????,13970529,19905.9
????,13970528,19689.1
????,13970527,19421.1
????,13970524,19135.5
????,13970523,19091.9
????,13970522,19014.6
????,13970521,18978
????,13970520,18900.5
????,13970517,18913.3
????,13970516,18949.9
????,13970515,18942.5
????,13970514,18885
????,13970513,18784.6
????,13970510,18936.5
????,13970509,18830.8
????,13970508,18364.8
????,13970507,18345.6
????,13970506,18349.7
????,13970505,18282.2
????,13970504,18282.2
????,13970503,18282.2
????,13970502,18270.7
????,13970501,18282.9
????,13970431,18438.5
????,13970430,18404.3
????,13970427,18289.8
????,13970426,18326.1
????,13970425,18322.5
????,13970424,18348
????,13970423,18383.3
????,13970420,18332.2
????,13970419,18527.9
????,13970417,18592.1
????,13970416,18665.7
????,13970413,18705.1
????,13970412,18730.6
????,13970411,18625.4
????,13970410,18561
????,13970409,18747
????,13970406,18703.7
????,13970405,18922.6
????,13970404,19137.2
????,13970403,18942
????,13970402,18702.9
????,13970330,18519.7
????,13970329,18345.4
????,13970328,18350.9
????,13970327,18287.1
????,13970323,17889.6
????,13970322,17550.7
????,13970321,17446.9
????,13970320,17435.7
????,13970319,17389.9
????,13970313,17322.2
????,13970312,17279.8
????,13970309,17244.9
????,13970308,17247.3
????,13970307,17299.2
????,13970306,17361
????,13970305,17371.9
????,13970302,17336.1
????,13970301,17274.8
????,13970231,17296.1
????,13970230,17298.7
????,13970229,17237.1
????,13970226,17126.4
????,13970225,17116
????,13970224,17022.1
????,13970223,16774.1
????,13970222,16578
????,13970219,16496.9
????,13970218,16638.2
????,13970217,16501.7
????,13970216,16415.3
????,13970215,16526.8
????,13970211,16610.3
????,13970210,16613.4
????,13970209,16617.4
????,13970208,16711.3
????,13970205,16836
????,13970204,16805
????,13970203,16730.6
????,13970202,16757.2
????,13970201,16794.1
????,13970129,16734.8
????,13970128,16691.2
????,13970127,16664.9
????,13970126,16677.9
????,13970122,16763.3
????,13970121,16949.8
????,13970120,16920.2
????,13970119,17075.7
????,13970118,17272.8
????,13970115,17334.4
????,13970114,17344.3
????,13970108,17323.6
????,13970107,17287.5
????,13970106,17294.1
????,13970105,17295.3
????,13961228,17271.3
????,13961227,17149.7
????,13961226,17068
????,13961223,17114.1
????,13961222,17165.9
????,13961221,17155.3
????,13961220,17146.7
????,13961219,17243.3
????,13961216,17312.3
????,13961215,17429.2
????,13961214,17541
????,13961213,17608.6
????,13961212,17664.2
????,13961209,17620.7
????,13961208,17568.2
????,13961207,17554.2
????,13961206,17549
????,13961205,17612.9
????,13961202,17615.3
????,13961130,17584.2
????,13961129,17610.4
