name,dateissue,Value
????,13990723,6099980
????,13990722,5929020
????,13990721,5724680
????,13990720,5608990
????,13990719,5174550
????,13990716,5103080
????,13990715,5015590
????,13990714,4992700
????,13990713,5077100
????,13990712,5048530
????,13990709,4888770
????,13990708,4973340
????,13990707,5155900
????,13990706,5420530
????,13990705,5650070
????,13990702,5721530
????,13990701,5733520
????,13990631,5960490
????,13990630,6228090
????,13990629,6272670
????,13990626,6696130
????,13990625,6673680
????,13990624,6651080
????,13990623,6643840
????,13990622,6666230
????,13990619,6660240
????,13990618,6680270
????,13990617,6702690
????,13990616,6707270
????,13990615,6725560
????,13990612,6747270
????,13990611,7057640
????,13990610,7299790
????,13990605,7123070
????,13990604,6786530
????,13990603,6518170
????,13990602,6835680
????,13990601,7149720
????,13990529,7312640
????,13990528,7680050
????,13990527,8063040
????,13990526,8056430
????,13990525,8450320
????,13990522,8890200
????,13990521,9055720
????,13990520,9497570
????,13990519,9564680
????,13990515,9116990
????,13990514,8985770
????,13990513,9209470
????,13990512,9441890
????,13990511,9368200
????,13990508,9194740
????,13990507,9644020
????,13990506,9551130
????,13990505,9488410
????,13990504,9081420
????,13990501,8665800
????,13990431,8351830
????,13990430,8221630
????,13990429,7723800
????,13990428,7629880
????,13990425,7948500
????,13990424,7874920
????,13990423,7675520
????,13990422,7471000
????,13990421,7127940
????,13990418,6977750
????,13990417,6718040
????,13990416,6507090
????,13990415,6256530
????,13990414,5994030
????,13990411,5761150
????,13990410,5500970
????,13990409,5246960
????,13990408,5148060
????,13990407,4942450
????,13990404,4722850
????,13990403,4519880
????,13990402,4359730
????,13990401,4262930
????,13990331,4140470
????,13990327,3957720
????,13990326,3861740
????,13990325,3884430
????,13990324,3830690
????,13990321,3661760
????,13990320,3502550
????,13990319,3401940
????,13990318,3288140
????,13990317,3171350
????,13990313,3067530
????,13990312,2876450
????,13990311,2807240
????,13990310,2814630
????,13990307,2683880
????,13990306,2616480
????,13990303,2726050
????,13990231,2814790
????,13990230,2921950
????,13990229,3002240
????,13990228,2932160
????,13990227,3063100
????,13990224,3197600
????,13990223,3153450
????,13990222,3143220
????,13990221,3036120
????,13990220,2927880
????,13990217,2795050
????,13990216,2677710
????,13990215,2626130
????,13990214,2535150
????,13990213,2415300
????,13990210,2350120
????,13990209,2265610
????,13990208,2161600
????,13990207,2075310
????,13990206,1985690
????,13990203,1893120
????,13990202,1880440
????,13990201,1857150
????,13990131,1780030
????,13990130,1707770
????,13990127,1649680
????,13990126,1637430
????,13990125,1693100
????,13990124,1717980
????,13990123,1664790
????,13990120,1606130
????,13990119,1550280
????,13990118,1528420
????,13990117,1572210
????,13990116,1554490
????,13990111,1482720
????,13990110,1514500
????,13990109,1512330
????,13990106,1485890
????,13990105,1466170
????,13981228,1528470
????,13981227,1508680
????,13981226,1544940
????,13981225,1493250
????,13981224,1535590
????,13981221,1584840
????,13981220,1630520
????,13981219,1678880
????,13981217,1735930
????,13981214,1810050
????,13981213,1785350
????,13981212,1757970
????,13981211,1710860
????,13981210,1721040
????,13981207,1792990
????,13981206,1760890
????,13981205,1757250
????,13981204,1763460
????,13981203,1727190
????,13981130,1718860
????,13981129,1683560
????,13981128,1700420
????,13981127,1699110
????,13981126,1637830
????,13981123,1606810
????,13981121,1592090
????,13981120,1659470
????,13981119,1655660
????,13981116,1587280
????,13981115,1528800
????,13981114,1515830
????,13981113,1491270
????,13981112,1506070
????,13981108,1499680
????,13981107,1482230
????,13981106,1483670
????,13981105,1515150
????,13981102,1509030
????,13981101,1508080
????,13981030,1574840
????,13981029,1594070
????,13981028,1601930
????,13981025,1575170
????,13981024,1589880
????,13981023,1587010
????,13981022,1523300
????,13981021,1451050
????,13981018,1432470
????,13981017,1443900
????,13981015,1475320
????,13981014,1454960
