name,dateissue,Value
????,14001111,17616.6
????,14001110,17530.3
????,14001109,17355.9
????,14001106,17034.2
????,14001105,16955.8
????,14001104,17243.9
????,14001103,17355
????,14001102,17556
????,14001029,17641.2
????,14001028,17655.4
????,14001027,17877
????,14001026,17872.2
????,14001025,17989.5
????,14001022,18099.8
????,14001021,18065.1
????,14001020,18017.4
????,14001019,18117.8
????,14001018,18373.5
????,14001015,18403.4
????,14001014,18431
????,14001013,18595
????,14001012,18660.3
????,14001011,18662.4
????,14001008,18836.1
????,14001007,18829.7
????,14001006,18719.8
????,14001005,18657.5
????,14001004,18816.2
????,14001001,18784.7
????,14000930,18523.7
????,14000929,18439.9
????,14000928,18449
????,14000927,18586.3
????,14000924,18570.6
????,14000923,18590.8
????,14000922,18663.5
????,14000921,18930.7
????,14000920,19120.8
????,14000917,19176.8
????,14000916,19103.6
????,14000915,19181.3
????,14000914,19209.6
????,14000913,19135
????,14000910,19235.6
????,14000909,19460.3
????,14000908,19503.6
????,14000907,19493.7
????,14000906,19625.9
????,14000903,19967.8
????,14000902,20149.5
????,14000901,20187.2
????,14000830,20017.6
????,14000829,19988.4
????,14000826,20243.1
????,14000825,20252.8
????,14000824,20287.6
????,14000823,20529.7
????,14000822,20468.4
????,14000819,20647.4
????,14000818,20572.8
????,14000817,20349.5
????,14000816,20231.7
????,14000815,20360.5
????,14000812,19853.2
????,14000811,19542.4
????,14000810,19400.9
????,14000809,19231
????,14000808,19608.6
????,14000805,19808.5
????,14000804,19671
????,14000803,19676.3
????,14000801,19957.2
????,14000728,20247.4
????,14000727,20378.8
????,14000726,20306.3
????,14000725,20413.7
????,14000724,20556.7
????,14000721,20067.5
????,14000720,20484.1
????,14000719,20834.3
????,14000718,20782.5
????,14000717,20980
????,14000714,21331.2
????,14000712,21371.7
????,14000711,21320.1
????,14000710,21301.6
????,14000707,20904.8
????,14000706,20859.3
????,14000704,20806.1
????,14000703,20857.5
????,14000631,20564.1
????,14000630,20721.6
????,14000629,21166.2
????,14000628,21146.5
????,14000627,21468.2
????,14000624,21997.1
????,14000623,22245.9
????,14000622,22130.3
????,14000621,22397
????,14000620,22811.1
????,14000617,22768.4
????,14000616,22665.6
????,14000615,22764.9
????,14000614,22693.5
????,14000613,22742.4
????,14000610,22409.3
????,14000609,21960.6
????,14000608,22111.7
????,14000607,22803.7
????,14000606,22728.3
????,14000603,22317.9
????,14000602,22220.4
????,14000601,21897.5
????,14000531,21876.5
????,14000524,21557.8
????,14000523,21306.9
????,14000520,21212.7
????,14000519,20789.5
????,14000518,20449.3
????,14000517,20308.6
????,14000516,20241
????,14000513,20193.9
????,14000512,19912.5
