name,dateissue,Value
????,14000706,1064040
????,14000704,1060920
????,14000703,1056520
????,14000631,1024520
????,14000630,1026430
????,14000629,1058480
????,14000628,1052760
????,14000627,1077570
????,14000624,1115910
????,14000623,1122960
????,14000622,1103530
????,14000621,1112590
????,14000620,1149360
????,14000617,1144400
????,14000616,1142320
????,14000615,1158950
????,14000614,1157510
????,14000613,1163700
????,14000610,1152670
????,14000609,1138230
????,14000608,1159230
????,14000607,1198210
????,14000606,1200090
????,14000603,1176970
????,14000602,1168070
????,14000601,1144250
????,14000531,1144650
????,14000524,1130430
????,14000523,1113350
????,14000520,1116100
????,14000519,1091920
????,14000518,1074710
????,14000517,1063820
????,14000516,1056990
????,14000513,1058700
????,14000512,1035980
????,14000511,1026270
????,14000510,1029990
????,14000509,1025100
????,14000506,996397
????,14000505,992405
????,14000504,995090
????,14000428,977936
????,14000427,971086
????,14000426,982274
????,14000423,978908
????,14000422,980233
????,14000421,979098
????,14000420,959409
????,14000419,944358
????,14000416,952468
????,14000415,952477
????,14000414,930742
????,14000413,920378
????,14000412,921911
????,14000409,933641
????,14000408,929031
????,14000407,921746
????,14000406,916903
????,14000405,917183
????,14000402,900679
????,14000401,876562
????,14000331,860782
????,14000330,856834
????,14000329,858990
????,14000326,848278
????,14000325,849129
????,14000324,847371
????,14000323,838319
????,14000322,838889
????,14000319,844470
????,14000318,851569
????,14000317,847211
????,14000312,839073
????,14000311,832240
????,14000310,837803
????,14000309,847759
????,14000308,831818
????,14000305,804873
????,14000304,800743
????,14000303,793390
????,14000302,806181
????,14000301,821726
????,14000229,843693
????,14000228,859309
????,14000227,860266
????,14000226,874748
????,14000225,874916
????,14000222,869027
????,14000221,865324
????,14000220,845710
????,14000219,840254
????,14000218,853480
????,14000215,855515
????,14000213,849298
????,14000212,860495
????,14000211,871861
????,14000208,882353
????,14000207,876443
????,14000206,862647
????,14000205,864519
????,14000204,874078
????,14000201,878895
????,14000131,888663
????,14000130,885736
????,14000129,892702
????,14000128,900226
????,14000125,908991
????,14000124,911310
????,14000123,896049
????,14000122,900450
????,14000121,908768
????,14000118,915976
????,14000117,924297
????,14000116,926848
????,14000115,934290
????,14000114,945340
????,14000111,954691
????,14000110,963105
????,14000108,966864
????,14000107,970984
????,13991227,969099
????,13991226,952206
????,13991225,921792
????,13991224,916898
????,13991223,903519
????,13991220,885409
????,13991219,889121
????,13991218,880311
????,13991217,859576
????,13991216,854837
????,13991213,862216
????,13991212,869801
????,13991211,864284
????,13991210,867243
????,13991209,874369
????,13991206,885198
????,13991205,889642
????,13991204,890162
????,13991203,895962
????,13991202,904862
????,13991129,906008
????,13991128,911405
????,13991127,921493
????,13991126,926020
????,13991125,919944
????,13991121,880202
????,13991120,858556
????,13991119,836792
????,13991118,805994
????,13991115,837611
????,13991114,864785
????,13991113,890360
????,13991112,907795
????,13991111,908004
????,13991108,874698
????,13991107,879090
????,13991106,893588
????,13991105,889448
????,13991104,876605
????,13991101,842072
????,13991030,813396
????,13991029,805602
????,13991027,835399
????,13991024,869105
????,13991023,895190
????,13991022,930125
????,13991021,940112
????,13991020,920839
????,13991017,942884
????,13991016,977423
????,13991015,1000040
????,13991014,983706
????,13991013,982587
????,13991010,1017710
????,13991009,1028130
????,13991008,1048630
????,13991007,1035760
????,13991006,1043230
????,13991003,1065570
????,13991002,1062870
????,13991001,1051940
????,13990930,1054330
????,13990929,1061600
????,13990926,1039900
????,13990925,1049080
????,13990924,1093260
????,13990923,1118710
????,13990922,1131150
????,13990919,1112340
????,13990918,1116120
????,13990917,1110210
????,13990916,1116000
????,13990915,1090950
????,13990912,1076870
????,13990911,1083270
????,13990910,1074170
????,13990909,1043980
????,13990908,1022060
????,13990905,1010200
????,13990904,998673
????,13990903,1011220
????,13990902,993508
????,13990901,991745
????,13990828,970349
????,13990827,930698
????,13990826,897072
????,13990825,877227
????,13990824,861482
????,13990821,837626
????,13990820,829444
????,13990819,830361
????,13990818,855095
????,13990817,875256
????,13990814,899888
????,13990812,878362
????,13990811,887625
????,13990810,907138
????,13990807,882639
????,13990806,892737
????,13990805,923763
????,13990803,957775
????,13990730,993130
????,13990729,998565
????,13990728,1038370
????,13990727,1082050
????,13990723,1124670
????,13990722,1145070
????,13990721,1144470
????,13990720,1157110
????,13990719,1116370
????,13990716,1115250
????,13990715,1091760
????,13990714,1072960
????,13990713,1098560
????,13990712,1113950
????,13990709,1075420
????,13990708,1067400
????,13990707,1094510
????,13990706,1138840
????,13990705,1178830
????,13990702,1184410
????,13990701,1160610
????,13990631,1180250
????,13990630,1228010
????,13990629,1266260
????,13990626,1266140
????,13990625,1232170
????,13990624,1189190
????,13990623,1162020
????,13990622,1165860
????,13990619,1141590
????,13990618,1153770
????,13990617,1186470
????,13990616,1224430
????,13990615,1214660
????,13990612,1198670
????,13990611,1239550
????,13990610,1267670
????,13990605,1252710
????,13990604,1200070
????,13990603,1164520
????,13990602,1200160
????,13990601,1248460
????,13990529,1262140
????,13990528,1314230
????,13990527,1312620
????,13990526,1311740
????,13990525,1368130
????,13990522,1426930
????,13990521,1439490
????,13990520,1488240
????,13990519,1492810
????,13990515,1460080
????,13990514,1435450
????,13990513,1444220
????,13990512,1468570
????,13990511,1439790
????,13990508,1403830
????,13990507,1442400
????,13990506,1441390
????,13990505,1453770
????,13990504,1458700
????,13990501,1418330
????,13990431,1431790
????,13990430,1446700
????,13990429,1397470
????,13990428,1358300
????,13990425,1394180
????,13990424,1408180
????,13990423,1392420
????,13990422,1386400
????,13990421,1328750
????,13990418,1344020
????,13990417,1338870
????,13990416,1310960
????,13990415,1260440
????,13990414,1228680
????,13990411,1218980
????,13990410,1164310
????,13990409,1116190
????,13990408,1125780
????,13990407,1103800
????,13990404,1067150
????,13990403,1046260
????,13990402,1008530
????,13990401,978324
????,13990331,957009
????,13990327,925639
????,13990326,901257
????,13990325,891169
????,13990324,892825
????,13990321,864542
????,13990320,832436
????,13990319,830371
????,13990318,826202
????,13990317,789578
????,13990313,759309
????,13990312,728212
????,13990311,714107
????,13990310,715851
????,13990307,688572
????,13990306,678933
????,13990303,705367
????,13990231,727318
????,13990230,742251
????,13990229,741368
????,13990228,726154
????,13990227,746775
????,13990224,766392
????,13990223,765041
????,13990222,779364
????,13990221,765470
????,13990220,740560
????,13990217,709001
????,13990216,706002
????,13990215,698513
????,13990214,678699
????,13990213,649691
????,13990210,622853
????,13990209,601806
????,13990208,582797
????,13990207,565892
????,13990206,544064
????,13990203,524911
????,13990202,513035
????,13990201,499511
????,13990131,486301
????,13990130,470188
????,13990127,453008
????,13990126,439215
????,13990125,440311
????,13990124,438536
????,13990123,426288
????,13990120,419752
????,13990119,409939
????,13990118,400559
????,13990117,404844
????,13990116,400886
????,13990111,386518
????,13990110,383681
????,13990109,374195
????,13990106,366903
????,13990105,359220
????,13981228,362731
????,13981227,355346
????,13981226,358839
????,13981225,349923
????,13981224,356369
????,13981221,369821
????,13981220,368265
????,13981219,376437
????,13981217,388707
????,13981214,391375
????,13981213,381512
????,13981212,370597
????,13981211,362087
????,13981210,356213
????,13981207,369871
????,13981206,365382
????,13981205,355627
????,13981204,352623
????,13981203,339903
????,13981130,339164
????,13981129,335685
????,13981128,340821
????,13981127,339701
????,13981126,332002
????,13981123,330953
????,13981121,322147
????,13981120,327619
????,13981119,327291
????,13981116,322048
????,13981115,317877
????,13981114,316013
????,13981113,307682
????,13981112,306072
????,13981108,306440
????,13981107,300823
????,13981106,299175
????,13981105,298863
????,13981102,294639
????,13981101,290288
????,13981030,293927
????,13981029,294858
????,13981028,294363
????,13981025,286972
????,13981024,284458
????,13981023,281097
????,13981022,268782
????,13981021,257824
????,13981018,253702
????,13981017,257379
????,13981015,261930
????,13981014,262422
????,13981011,275186
????,13981010,269010
????,13981009,267837
????,13981008,263905
????,13981007,262374
????,13981004,257202
????,13981003,258526
????,13981002,257464
????,13981001,255490
????,13980930,253362
????,13980927,250444
????,13980926,247769
????,13980925,246619
????,13980924,246594
????,13980923,246458
????,13980920,244209
????,13980919,244478
????,13980918,242212
????,13980917,240518
????,13980916,235898
????,13980913,231414
????,13980912,230270
????,13980911,229652
????,13980910,228837
????,13980909,226031
????,13980906,223904
????,13980905,222510
????,13980904,221601
????,13980903,220143
????,13980902,220486
????,13980829,220787
????,13980828,220969
????,13980827,219827
????,13980826,219597
????,13980825,222382
????,13980822,222696
????,13980821,222684
????,13980820,220763
????,13980819,219890
????,13980818,222016
