name,dateissue,Value
????,13980208,10227.3
????,13980207,9998.3
????,13980204,9975.6
????,13980203,9952
????,13980202,10047.6
????,13980131,10089.9
????,13980128,9909.7
????,13980127,10027
????,13980126,10019.5
????,13980125,9664.5
????,13980124,9623.3
????,13980121,9608.3
????,13980120,9404
????,13980119,9320.9
????,13980118,9302.1
????,13980117,9241.4
????,13980111,9219.7
????,13980110,9246
????,13980107,9037.8
????,13980106,8955.6
????,13980105,8977.7
????,13971228,8985
????,13971227,8852.5
????,13971226,8672.6
????,13971225,8610.4
????,13971222,8517.7
????,13971221,8430.2
????,13971220,8387.3
????,13971219,8170.5
????,13971218,8074.1
????,13971215,8070.5
????,13971214,8041.6
????,13971213,8144.7
????,13971212,8157.6
????,13971211,8151.4
????,13971208,8223.1
????,13971207,8201.1
????,13971206,8337.8
????,13971205,8261.8
????,13971204,8143.1
????,13971201,7818.3
????,13971130,7631.7
????,13971129,7569.7
????,13971128,7520.3
????,13971127,7569.3
????,13971124,7589.9
????,13971123,7630.8
????,13971121,7663.5
????,13971117,7671.1
????,13971116,7654.1
????,13971115,7638.9
????,13971114,7598.9
????,13971113,7724.8
????,13971110,7751.6
????,13971109,7727.3
????,13971108,7713.3
????,13971107,7767.7
????,13971106,7862.1
????,13971103,7893.1
????,13971102,7908.2
????,13971101,7864.8
????,13971030,8038.5
????,13971029,8062
????,13971026,8035.7
????,13971025,8027
????,13971024,8002.8
????,13971023,8004.3
????,13971022,8022.1
????,13971019,8042.6
????,13971018,8000.6
????,13971017,7901.7
????,13971016,7837.3
????,13971015,7836.8
????,13971012,7840.6
????,13971011,7900.9
????,13971010,7918
????,13971009,7914.8
????,13971008,7877.6
????,13971005,7756.2
????,13971004,7668.1
????,13971003,7721.9
????,13971002,7654.4
????,13971001,7519.8
????,13970928,7595.8
????,13970927,7765.3
????,13970926,7787
????,13970925,7925.5
????,13970924,8086.3
????,13970921,8139.9
????,13970920,8207.8
????,13970919,8244
????,13970918,8256.5
????,13970917,8275.3
????,13970914,8302.3
????,13970913,8253.1
????,13970912,8285.2
????,13970911,8077.2
????,13970910,7859.1
????,13970907,8089.5
????,13970906,8300.9
????,13970905,8265.1
????,13970903,8519.3
????,13970830,8781.8
????,13970829,8828
????,13970828,8788.2
????,13970827,8673.7
????,13970826,8976.2
????,13970823,9161
????,13970822,9230.5
????,13970821,9021.3
????,13970820,8938.2
????,13970819,9127.3
????,13970815,9211.9
????,13970814,9166.7
????,13970813,9116.2
????,13970812,9130.6
????,13970809,9129.5
????,13970807,9124.8
????,13970806,9024.7
????,13970805,8936
????,13970802,9058.3
????,13970801,9284.8
????,13970730,9420.3
????,13970729,9538.6
????,13970728,9484.1
????,13970725,9168.5
????,13970724,9164.9
????,13970723,9081.1
????,13970722,8738.1
????,13970721,8700.1
????,13970718,9024.5
????,13970717,8957.6
????,13970716,8597.9
????,13970715,8561.8
????,13970714,8938.4
????,13970711,9005.8
????,13970710,9095.8
????,13970709,9469.6
????,13970708,9368.9
????,13970707,8957.8
????,13970704,8632.7
????,13970703,8352.8
????,13970702,8063.1
????,13970701,7867.8
????,13970631,7667
????,13970627,7532.1
????,13970626,7628.2
????,13970625,7537.1
????,13970624,7696.9
????,13970621,7637.5
????,13970620,7268
????,13970619,7159.1
????,13970618,6884.3
????,13970617,6783.8
????,13970614,6696.4
????,13970613,6747.5
