name,dateissue,Value
????,13960525,81741.9
????,13960524,81696.3
????,13960523,81659.3
????,13960522,81661.5
????,13960521,81763.1
????,13960518,81579.3
????,13960517,81313.9
????,13960516,81285.7
????,13960515,81384.1
????,13960511,81265.9
????,13960510,81415.9
????,13960509,81533.5
????,13960508,81491.4
????,13960507,81420.9
????,13960504,81509.3
????,13960503,81181.7
????,13960502,80933.9
????,13960501,80863
????,13960431,80670.8
????,13960428,80162.5
????,13960427,79735.7
????,13960426,79692.9
????,13960425,79620.8
????,13960424,79658.9
????,13960421,79509.6
????,13960420,79490.4
????,13960419,79377
????,13960418,78985.4
????,13960417,78881.6
????,13960414,78700.2
????,13960413,78632.5
????,13960412,78659.2
????,13960411,78765.3
????,13960410,78799.7
????,13960407,78704.5
????,13960404,78665.5
????,13960403,78652.7
????,13960331,78736.2
????,13960330,78867.5
????,13960329,78859.2
????,13960328,78990.4
????,13960327,79285
????,13960324,79465.7
????,13960323,79426.9
????,13960322,79564.1
????,13960321,79870.7
????,13960320,79855.7
????,13960317,79758.5
????,13960316,80293.5
????,13960313,80288.9
????,13960310,80513.3
????,13960309,80511.5
????,13960308,80607.9
????,13960307,80713.2
????,13960306,80921.2
????,13960303,81146.2
????,13960302,81124.4
????,13960301,81124.4
????,13960231,81194
????,13960230,81077.6
????,13960227,80344.2
????,13960226,80129.3
????,13960225,79957.5
????,13960224,79963
????,13960223,80142
????,13960220,80127.1
????,13960219,79858.8
????,13960218,79744.1
????,13960217,79660.9
????,13960216,79697.4
????,13960213,79969.2
????,13960212,79942.1
????,13960211,79826.6
????,13960210,79785
????,13960209,79755.6
????,13960206,79596.9
????,13960204,79425.9
????,13960203,79390.6
????,13960202,79302.7
????,13960130,78651.4
????,13960129,78339.8
????,13960128,78247.5
????,13960127,78471.7
????,13960126,78383.3
????,13960123,78132.4
????,13960121,78107.8
????,13960120,77860.4
????,13960119,77804.7
????,13960116,77689.9
????,13960115,77647.1
????,13960114,77616.8
????,13960109,77584.4
????,13960108,77548.5
????,13960107,77523.3
????,13960106,77502.9
????,13960105,77485.8
????,13951228,77230
????,13951225,76737.9
????,13951224,76639
????,13951223,76332
????,13951222,76329
????,13951221,76315.6
????,13951218,76285.5
????,13951217,76800.4
????,13951216,76789.7
????,13951215,76766.9
????,13951214,77135.1
????,13951211,77475.2
????,13951210,77602.3
????,13951209,77590.7
????,13951208,77574.7
????,13951207,77863.5
????,13951204,77847.2
????,13951203,77800.2
????,13951202,77698.2
????,13951201,77658.6
????,13951130,77599.1
????,13951127,77189.7
????,13951126,77000.2
????,13951125,76975.5
????,13951124,76827.7
????,13951123,76816.8
????,13951120,76792.8
????,13951119,76766
????,13951118,76678.7
????,13951117,76616
????,13951116,76825.7
????,13951113,77414.9
????,13951112,77975.4
????,13951111,77961.4
????,13951110,77707.3
????,13951109,77714.1
????,13951106,78049
????,13951105,78249.1
????,13951104,79263.5
????,13951103,79218
????,13951102,79206.6
????,13951029,79382.2
????,13951028,79280.4
????,13951027,79084.2
????,13951026,79073.2
????,13951025,78876.2
????,13951022,78622
????,13951020,78609.5
????,13951019,78833.4
????,13951018,78826.5
????,13951015,78990.3
????,13951014,78983.7
????,13951013,78968.9
????,13951012,78896
????,13951011,79486.6
????,13951008,79691.8
????,13951007,79800.8
????,13951006,79966.5
????,13951005,79898.9
????,13951004,80161.2
????,13951001,80250
????,13950930,80122.7
????,13950929,80413.1
????,13950928,80709
????,13950924,80683.6
????,13950923,80741.2
????,13950922,80915.5
????,13950921,80925.9
????,13950920,81250.5
????,13950917,81341.6
????,13950916,80830.5
????,13950915,80081.2
????,13950914,80063.7
????,13950913,80058.8
????,13950909,80018.6
????,13950907,79625.9
????,13950906,79541.4
????,13950903,79385.6
????,13950902,79393.8
????,13950901,79319
????,13950829,79278.6
????,13950826,79268.4
????,13950825,79236.2
????,13950824,79341.5
????,13950823,79048.5
????,13950822,79010.7
????,13950819,78411.6
????,13950818,79871.4
????,13950817,79632.3
????,13950816,79137.5
????,13950815,79253.5
????,13950812,79670.9
????,13950811,79659.2
????,13950810,80263.7
????,13950809,80339.2
????,13950808,80340.7
????,13950805,79299.6
????,13950804,78761.9
????,13950803,78568.8
????,13950802,78370.3
????,13950801,78387.2
????,13950728,78091.5
????,13950727,77849.5
????,13950726,77707.2
????,13950725,77569.1
????,13950724,77886.4
????,13950719,77655.1
????,13950718,77435.8
????,13950717,77217
????,13950714,77183
????,13950713,77335.3
????,13950712,77265.3
????,13950711,77287.6
????,13950710,77478.8
????,13950707,77300.3
????,13950706,77143.1
????,13950705,77089.8
????,13950704,77081.5
????,13950703,76906.9
