name,dateissue,Value
????,14000624,224440
????,14000623,224891
????,14000622,218816
????,14000621,218481
????,14000620,228483
????,14000617,232147
????,14000616,230671
????,14000615,238038
????,14000614,238402
????,14000613,234282
????,14000610,230141
????,14000609,227369
????,14000608,235459
????,14000607,245585
????,14000606,246507
????,14000603,236584
????,14000602,232255
????,14000601,226954
????,14000531,227130
????,14000524,217767
????,14000523,213006
????,14000520,204391
????,14000519,203723
????,14000518,201620
????,14000517,198159
????,14000516,199455
????,14000513,195677
????,14000512,197993
????,14000511,204608
????,14000510,198989
????,14000509,198252
????,14000506,197485
????,14000505,202002
????,14000504,206126
????,14000428,206958
????,14000427,207825
????,14000426,211874
????,14000423,209709
????,14000422,205674
????,14000421,208052
????,14000420,206481
????,14000419,202657
????,14000416,207304
????,14000415,209985
????,14000414,207791
????,14000413,206045
????,14000412,206560
????,14000409,211653
????,14000408,212044
????,14000407,209558
????,14000406,210741
????,14000405,205390
????,14000402,204304
????,14000401,201834
????,14000331,195287
????,14000330,191205
????,14000329,197146
????,14000326,199101
????,14000325,201498
????,14000324,199489
????,14000323,194046
????,14000322,192257
????,14000319,196588
????,14000318,194024
????,14000317,187924
????,14000312,182915
????,14000311,180388
????,14000310,185506
????,14000309,191296
????,14000308,188733
????,14000305,183183
????,14000304,183608
????,14000303,180613
????,14000302,185056
????,14000301,190914
????,14000229,197863
????,14000228,204091
????,14000227,211298
????,14000226,214682
????,14000225,209126
????,14000222,210198
????,14000221,211085
????,14000220,207330
????,14000219,210233
????,14000218,212510
????,14000215,215780
????,14000213,219373
????,14000212,221014
????,14000211,222557
????,14000208,222690
????,14000207,218606
????,14000206,218028
????,14000205,222975
????,14000204,223931
????,14000201,226709
????,14000131,230286
????,14000130,232143
????,14000129,233834
????,14000128,234232
????,14000125,236098
????,14000124,238611
????,14000123,236982
????,14000122,239019
????,14000121,240693
????,14000118,241710
????,14000117,244239
????,14000116,246261
????,14000115,249209
????,14000114,250306
????,14000111,251681
????,14000110,254416
????,14000108,256906
????,14000107,254380
????,13991227,247493
????,13991226,248509
????,13991225,242402
????,13991224,244447
????,13991223,237821
????,13991220,239840
????,13991219,241995
????,13991218,240499
????,13991217,241689
????,13991216,244711
????,13991213,245760
????,13991212,247788
????,13991211,250614
????,13991210,253359
????,13991209,253806
????,13991206,256744
????,13991205,258890
????,13991204,262272
????,13991203,262971
????,13991202,263689
????,13991129,265256
????,13991128,267999
????,13991127,271209
????,13991126,274046
????,13991125,272303
????,13991121,258615
????,13991120,250277
????,13991119,245651
????,13991118,236969
????,13991115,245179
????,13991114,250560
????,13991113,252351
????,13991112,259639
????,13991111,257108
????,13991108,247774
????,13991107,254044
????,13991106,262105
????,13991105,263948
????,13991104,262451
????,13991101,253909
????,13991030,246419
????,13991029,245376
????,13991027,252088
????,13991024,259838
????,13991023,266628
????,13991022,276616
????,13991021,283764
????,13991020,274786
????,13991017,275582
????,13991016,286128
????,13991015,296556
????,13991014,290427
????,13991013,291182
????,13991010,302360
????,13991009,308028
????,13991008,317732
????,13991007,309673
????,13991006,314344
????,13991003,323433
????,13991002,321669
????,13991001,310552
????,13990930,317316
????,13990929,327414
????,13990926,324888
????,13990925,331036
????,13990924,345898
????,13990923,352724
????,13990922,361334
????,13990919,362986
????,13990918,362927
????,13990917,365004
????,13990916,366976
????,13990915,352284
????,13990912,343331
????,13990911,344839
????,13990910,346496
????,13990909,334052
????,13990908,322313
????,13990905,333778
????,13990904,333234
????,13990903,323917
????,13990902,316460
????,13990901,319785
????,13990828,317671
????,13990827,304572
????,13990826,294594
????,13990825,287760
????,13990824,282329
????,13990821,274193
????,13990820,270123
????,13990819,268327
????,13990818,273388
????,13990817,282539
????,13990814,282211
????,13990812,290312
????,13990811,286787
????,13990810,290332
????,13990807,281475
????,13990806,279686
????,13990805,283502
????,13990803,291609
????,13990730,301216
????,13990729,301034
????,13990728,309337
????,13990727,318451
????,13990723,326540
????,13990722,339021
????,13990721,339967
????,13990720,335290
????,13990719,322512
????,13990716,310941
????,13990715,300173
????,13990714,288932
????,13990713,287320
????,13990712,279144
????,13990709,271287
????,13990708,271748
????,13990707,281465
????,13990706,287687
????,13990705,294640
????,13990702,299518
????,13990701,300531
????,13990631,310713
????,13990630,319765
????,13990629,330357
????,13990626,343132
????,13990625,341305
????,13990624,339868
????,13990623,344180
????,13990622,345652
????,13990619,351228
????,13990618,354579
????,13990617,357054
????,13990616,365291
????,13990615,376284
????,13990612,390500
????,13990611,402018
????,13990610,416610
????,13990605,425900
????,13990604,408498
????,13990603,407019
????,13990602,422060
????,13990601,438805
????,13990529,449258
????,13990528,466037
????,13990527,451396
????,13990526,465420
????,13990525,484175
????,13990522,506957
????,13990521,515502
????,13990520,536861
????,13990519,558973
????,13990515,578246
????,13990514,580279
????,13990513,598425
????,13990512,614350
????,13990511,602740
????,13990508,594897
????,13990507,617215
????,13990506,628556
????,13990505,581809
????,13990504,571061
????,13990501,564123
????,13990431,559073
????,13990430,555554
????,13990429,522874
????,13990428,505081
????,13990425,525884
????,13990424,531657
????,13990423,514743
????,13990422,483122
????,13990421,466911
????,13990418,465645
????,13990417,456162
????,13990416,438423
????,13990415,420448
????,13990414,403285
????,13990411,387825
????,13990410,370952
????,13990409,352030
????,13990408,343803
????,13990407,332238
????,13990404,318001
????,13990403,307510
????,13990402,298577
????,13990401,291670
????,13990331,281787
????,13990327,270044
????,13990326,258806
????,13990325,248465
????,13990324,239619
????,13990321,230655
????,13990320,208931
????,13990319,209621
????,13990318,210468
????,13990317,202016
????,13990313,196973
????,13990312,191672
????,13990311,195585
????,13990310,198255
????,13990307,196533
????,13990306,197894
????,13990303,204852
????,13990231,206843
????,13990230,199350
????,13990229,191298
????,13990228,185017
????,13990227,183965
????,13990224,164941
????,13990223,160903
????,13990222,158173
????,13990221,141222
????,13990220,137330
????,13990217,132980
????,13990216,129783
????,13990215,129083
????,13990214,126069
????,13990213,122051
????,13990210,118652
????,13990209,114810
????,13990208,112030
????,13990207,109047
????,13990206,100255
????,13990203,98083.4
????,13990202,96047.9
????,13990201,94187.4
????,13990131,93248.5
????,13990130,92462.7
????,13990127,90463.4
????,13990126,88464.4
????,13990125,88671
????,13990124,89071.9
????,13990123,88300.4
????,13990120,87521.7
????,13990119,86124.1
????,13990118,84794.1
????,13990117,83767.7
????,13990116,82490.5
????,13990111,81165
????,13990110,81345.2
????,13990109,80067.3
????,13990106,78640.9
????,13990105,77337.1
????,13981228,76375.2
????,13981227,75607.3
????,13981226,75782.2
????,13981225,74381.6
????,13981224,75948.5
????,13981221,78141.4
????,13981220,75740.7
????,13981219,76041.1
????,13981217,78943.1
????,13981214,80692.7
????,13981213,82051.5
????,13981212,79966.6
????,13981211,76757.3
????,13981210,73823.2
????,13981207,75300.9
????,13981206,75904.5
????,13981205,74011.2
????,13981204,73641.7
????,13981203,70574.4
????,13981130,71609.7
????,13981129,70751.7
????,13981128,69950.2
????,13981127,71858.9
????,13981126,71569
????,13981123,73783.2
????,13981121,73689
????,13981120,76212.4
????,13981119,75406.5
????,13981116,78020.8
????,13981115,76604.7
????,13981114,77115.3
????,13981113,74716.8
????,13981112,71436.7
????,13981108,69645
????,13981107,67930.1
????,13981106,67580.4
????,13981105,65805.4
????,13981102,63259.2
????,13981101,61632.6
????,13981030,62480.1
????,13981029,62266.5
????,13981028,61738.3
????,13981025,59239.7
????,13981024,57194.2
????,13981023,54707.7
????,13981022,52335.7
????,13981021,49986.8
????,13981018,49114.6
????,13981017,49851
????,13981015,51735.8
????,13981014,53789.3
????,13981011,56312.5
????,13981010,56204.8
????,13981009,57509
????,13981008,57120.2
????,13981007,57120.9
????,13981004,55879.8
????,13981003,53903.7
????,13981002,53567
????,13981001,52947.6
????,13980930,52865.4
????,13980927,52258.1
????,13980926,53164
????,13980925,53173.9
????,13980924,53241.5
????,13980923,53190.6
????,13980920,52392.8
????,13980919,51715.3
????,13980918,50838
????,13980917,49107.3
????,13980916,48032
????,13980913,47756.2
????,13980912,47589.2
????,13980911,47202.1
????,13980910,47495.8
????,13980909,46701.1
????,13980906,45701.2
????,13980905,45512.1
????,13980904,45311.9
????,13980903,43573.8
????,13980902,43176.2
????,13980829,43035.2
????,13980828,43038.7
????,13980827,42182.9
????,13980826,41729.9
????,13980825,43802.9
????,13980822,45326.8
????,13980821,45295.6
????,13980820,44984
????,13980819,43914.6
????,13980818,45107.1
????,13980814,43726.5
????,13980813,43391.8
????,13980812,43252.9
????,13980811,41460.1
????,13980808,42211.1
????,13980806,40957
????,13980804,39517.2
????,13980801,40091
????,13980730,40195.6
????,13980729,38705.8
????,13980728,38515
????,13980724,40143.1
????,13980723,40889.9
????,13980722,42180.1
????,13980721,44025.5
????,13980720,44421.1
????,13980717,43762.3
????,13980716,45332.5
????,13980715,46753
????,13980714,46552.4
????,13980713,48072.5
????,13980710,47412.2
????,13980709,46940.6
????,13980708,45864.2
????,13980707,44377.6
????,13980706,44438.9
????,13980703,42966.1
????,13980702,42371.7
????,13980701,41345.4
????,13980631,41208
????,13980630,40679.5
????,13980627,39894.2
????,13980626,41328.9
????,13980625,42423.6
????,13980624,42380.9
????,13980623,41699.7
????,13980620,39689.8
????,13980617,38255.7
????,13980616,37149.4
????,13980613,36609.9
????,13980612,36493.6
????,13980611,36487.6
????,13980610,36785.6
????,13980609,35523.5
????,13980606,35445.2
????,13980605,35996.4
????,13980604,35981.4
????,13980603,35325.3
????,13980602,36431.9
????,13980530,35415.4
????,13980528,34782
????,13980527,34544.2
????,13980526,34327.4
????,13980523,33112.6
????,13980522,32389.5
????,13980520,32208.9
????,13980519,32075.8
????,13980516,31925.5
????,13980515,31626.2
